2.7652202421133395e-06	1.0926562902028443e-05	5.682116536912032e-05	2.958188324369822e-06	1.1817289894420132e-05	5.8817765708164385e-05	
1.0290535785101371e-05	3.3408143472402635e-05	0.00016340800489347859	1.0342928741342657e-05	3.658551058296641e-05	0.000171538122267845	
2.171526896352087e-05	6.218843580939563e-05	0.0002897857785969887	2.0721717781243043e-05	6.819474567227546e-05	0.0003068861205785127	
3.688254855843182e-05	9.63852882215779e-05	0.00043099378296787685	3.371599717245017e-05	0.00010541149317026721	0.0004593442044287234	
5.571562993609536e-05	0.00013556713391856974	0.0005846051395980406	4.9111607226934795e-05	0.0001475863981024755	0.0006261403244000174	
7.816763555524821e-05	0.0001794703611136146	0.0007491374504724746	6.676329629219366e-05	0.00019429993622292505	0.0008055449778821541	
0.00010420651958904987	0.00022791476287938953	0.0009235773375679868	8.656309909037325e-05	0.0002452515763832071	0.000996354085813054	
0.00013380879535245438	0.0002807682638799638	0.0011071820866902543	0.00010842612142773262	0.00030021191890489406	0.0011976706853105105	
0.0001669564083305956	0.00033792933611718237	0.0012993807639490134	0.00013228300688927934	0.0003589981277575606	0.0014087949779374217	
0.0002036349878619689	0.00039931716742270146	0.0014997189291258834	0.00015807549813148247	0.00042145983506927957	0.001629162285114302	
0.000243832787137925	0.00046486570063709464	0.0017078251155151632	0.00018575361838976752	0.0004874703932837307	0.0018583051108278837	
0.0002875400003554433	0.0005345197936777115	0.0019233892363985392	0.00021527377890444808	0.0005569211179402227	0.0020958285094093885	
0.0003347483015586616	0.0006082326262540212	0.002146148001933784	0.00024659745162873233	0.0006297173216599122	0.0023413933267941787	
0.0003854505211689971	0.0006859638808628104	0.0023758746901390406	0.0002796902053922745	0.0007057754802283854	0.002594704362977948	
0.000439640411922668	0.0007676784265581398	0.002612371745187364	0.0003145209857235525	0.0007850211459250313	0.002855501749245224	
0.0004973124750365319	0.0008533453414100195	0.0028554652802878734	0.0003510615637467812	0.000867387372050766	0.0031235545033938294	
0.0005584618282180752	0.0009429371702700263	0.0031050009037950957	0.00038928610584327953	0.0009528134978429509	0.0033986556064263696	
0.0006230841035225462	0.0010364293503797614	0.0033608404891679444	0.00042917083172364865	0.0010412441940503066	0.0036806181701966355	
0.0006911753669893462	0.0011337997594530597	0.003622859633649238	0.0004706937386158198	0.0011326287012503728	0.003969272405145079	
0.0007627320544889182	0.0012350283549165397	0.00389094562956622	0.0005138343758211332	0.0012269202134613532	0.004264463186455143	
0.0008377509198477775	0.0013400968821952128	0.004164995823899993	0.0005585736582721612	0.0013240753731530723	0.004566048075605139	
0.0009162289924184441	0.0014489886361106685	0.004444916276528906	0.0006048937107306082	0.0014240538529625999	0.004873895693833984	
0.000998163542016088	0.0015616882637053576	0.004730620651428021	0.0006527777363688932	0.00152681800580605	0.005187884371307674	
0.0010835520496729396	0.001678181599782538	0.005022029291842265	0.0007022099049827482	0.001632332569598572	0.005507901014956792	
0.0011723921830391634	0.0017984555285752435	0.00531906844239387	0.0007531752571748533	0.0017405644160515981	0.00583384015169432	
0.0012646817755328605	0.0019224978664981066	0.005621669589747423	0.0008056596216559851	0.0018514823354008477	0.006165603113723405	
0.0013604188085434797	0.0020502972620698085	0.005929768899832452	0.000859649543413777	0.0019650568506896166	0.00650309734003103	
0.001459601396143392	0.0021818431099399223	0.00624330673438082	0.0009151322209568345	0.0020812600565647756	0.0068462357736925415	
0.0015622277718759733	0.0023171254765928634	0.006562227233129352	0.0009720954511929968	0.002200065478558124	0.00719493633880157	
0.0016682962772753723	0.0024561350357897855	0.00688647795078293	0.0010305275807727715	0.0023214479496077743	0.007549121484050395	
0.0017778053518401065	0.00259886301218597	0.007216009539951774	0.0010904174629421356	0.0024453835011826147	0.00790871778247155	
0.0018907535242348554	0.0027453011318548815	0.00755077547292776	0.0011517544191173995	0.0025718492668508493	0.008273655578794665	
0.0020071394045358816	0.0028954415786809494	0.00789073179646301	0.0012145282045291535	0.002700823396512281	0.008643868677405159	
0.002126961677368044	0.00304927695576618	0.008235836914743314	0.0012787289773902115	0.0028322849798165083	0.009019294065110098	
0.002250219095807409	0.003206800251142002	0.008586051396571703	0.0013443472711298391	0.0029662139775327024	0.009399871663893248	
0.0023769104759443836	0.003368004807195513	0.008941337803439543	0.0014113739693077392	0.0031025911598340497	0.009785544109629724	
0.002507034692019257	0.003532884293314645	0.009301660535699044	0.0014798002828796488	0.0032413980506209614	0.010176256553371255	
0.002640590672055911	0.003701432681334686	0.009666985694488876	0.001549617729534642	0.0033826168771395365	0.010571956482337047	
0.0027775773939307654	0.0038736442234323493	0.0100372809574234	0.0016208181148641896	0.0035262305242608964	0.01097259355817622	
0.0029179938818234335	0.004049513432166344	0.01041251546635254	0.0016933935151564443	0.0036722224928778745	0.011378119470424412	
0.003061839203003317	0.004229035062407056	0.010792659725744926	0.0017673362616372206	0.003820576861951231	0.011788487803373762	
0.0032091124649128444	0.004412204094934419	0.011177685510451915	0.00184263892600271	0.00397127825380118	0.012203653914823333	
0.003359812812513511	0.004599015721513572	0.011567565781781865	0.0019192943071089847	0.004124311802293576	0.01262357482538538	
0.003513939425865412	0.004789465331283578	0.011962274610958296	0.001997295418700311	0.004279663123615506	0.013048209117198362	
0.003671491517914847	0.004983548498316249	0.012361787109157972	0.002076635478072805	0.004437318289373616	0.01347751684104669	
0.003832468332467864	0.005181260970220468	0.01276607936342833	0.002157307895582388	0.004597263801781399	0.013911459431013592	
0.003996869142330334	0.005382598657683166	0.013175128377872084	0.002239306264916696	0.004759486570729955	0.01434999962590173	
0.004164693247597663	0.005587557624851546	0.013588912019562431	0.002322624354059844	0.004923973892560959	0.014793101396749024	
0.0043359399740791294	0.005796134080472572	0.014007408968716837	0.002407256096886897	0.005090713430381554	0.015240729879846546	
0.004510608671843766	0.00600832436971584	0.014430598672713547	0.0024931955853319237	0.005259693195779019	0.015692851314734673	
0.0046886987138761126	0.006224124966614309	0.014858461303582805	0.002580437062079484	0.005430901531808802	0.016149432986712724	
